packet_size,timestamp,protocol,ip_src,ip_dst,transport,tls_version,tcp_seq,tcp_ack,tcp_window,tcp_flags,tls_handshake_type,tls_cipher_suite,flow_size,flow_volume,inter_packet_time,avg_rtt
1292.0,1739284577.142077,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,197776.0,185.0,0.0,
1292.0,1739284577.142077,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,199068.0,186.0,0.0,
1292.0,1739284577.142077,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,200360.0,187.0,0.0,
82.0,1739284577.142747,QUIC,10.12.16.216,216.58.204.150,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,4121.0,6.0,0.02698493003845215,
125.0,1739284577.143785,QUIC,10.12.16.216,216.58.204.150,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,4246.0,7.0,0.0010380744934082031,
114.0,1739284577.14396,QUIC,10.12.16.216,216.58.204.150,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,4360.0,8.0,0.00017499923706054688,
1292.0,1739284577.143985,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,201652.0,188.0,0.0019080638885498047,
1292.0,1739284577.143985,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,202944.0,189.0,0.0,
1292.0,1739284577.14408,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,204236.0,190.0,9.489059448242188e-05,
1292.0,1739284577.14408,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,205528.0,191.0,0.0,
180.0,1739284577.14408,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,205708.0,192.0,0.0,
74.0,1739284577.144345,QUIC,10.12.16.216,142.251.209.36,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,19730.0,87.0,0.005128145217895508,
676.0,1739284577.144733,QUIC,10.12.16.216,216.58.204.150,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,5036.0,9.0,0.0007729530334472656,
181.0,1739284577.144941,QUIC,10.12.16.216,216.58.204.150,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,5217.0,10.0,0.00020813941955566406,
179.0,1739284577.145117,QUIC,10.12.16.216,216.58.204.150,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,5396.0,11.0,0.00017595291137695312,
1292.0,1739284577.146914,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,207000.0,193.0,0.0028340816497802734,
1292.0,1739284577.146914,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,208292.0,194.0,0.0,
1292.0,1739284577.146914,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,209584.0,195.0,0.0,
1292.0,1739284577.146914,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,210876.0,196.0,0.0,
1292.0,1739284577.14908,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,212168.0,197.0,0.0021660327911376953,
1292.0,1739284577.14908,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,213460.0,198.0,0.0,
1292.0,1739284577.14908,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,214752.0,199.0,0.0,
1292.0,1739284577.14908,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,216044.0,200.0,0.0,
1292.0,1739284577.150129,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,217336.0,201.0,0.001049041748046875,
1292.0,1739284577.150129,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,218628.0,202.0,0.0,
78.0,1739284577.15039,QUIC,10.12.16.216,142.251.209.36,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,19808.0,88.0,0.006044864654541016,
1292.0,1739284577.152336,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,219920.0,203.0,0.0022068023681640625,
1292.0,1739284577.152336,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,221212.0,204.0,0.0,
1292.0,1739284577.152336,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,222504.0,205.0,0.0,
1292.0,1739284577.152336,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,223796.0,206.0,0.0,
1001.0,1739284577.15259,TLS,216.239.34.157,10.12.16.216,TCP,0x0303,5788.0,2186.0,268032.0,24.0,Unknown,Unknown,7292.0,10.0,0.019329071044921875,0.027627992630004882
98.0,1739284577.15259,TLS,216.239.34.157,10.12.16.216,TCP,0x0303,6735.0,2186.0,268032.0,24.0,Unknown,Unknown,7390.0,11.0,0.0,0.027627992630004882
54.0,1739284577.152677,TCP,10.12.16.216,216.239.34.157,TCP,Unknown,2186.0,6779.0,130048.0,16.0,Unknown,Unknown,1249.0,8.0,0.07502412796020508,0.07049306233723958
85.0,1739284577.153067,TLS,10.12.16.216,216.239.34.157,TCP,0x0303,2186.0,6779.0,130048.0,24.0,Unknown,Unknown,1334.0,9.0,0.00039005279541015625,0.07049306233723958
1292.0,1739284577.154424,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,225088.0,207.0,0.0020880699157714844,
1292.0,1739284577.154424,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,226380.0,208.0,0.0,
1292.0,1739284577.154424,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,227672.0,209.0,0.0,
1292.0,1739284577.154424,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,228964.0,210.0,0.0,
1292.0,1739284577.15538,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,230256.0,211.0,0.0009560585021972656,
75.0,1739284577.15556,QUIC,10.12.16.216,142.251.209.36,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,19883.0,89.0,0.005170106887817383,
1292.0,1739284577.155644,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,231548.0,212.0,0.0002639293670654297,
358.0,1739284577.157684,QUIC,142.251.209.10,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,10149.0,12.0,0.01670098304748535,
63.0,1739284577.157684,QUIC,142.251.209.10,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,10212.0,13.0,0.0,
1292.0,1739284577.157684,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,232840.0,213.0,0.0020401477813720703,
1292.0,1739284577.157684,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,234132.0,214.0,0.0,
77.0,1739284577.15825,QUIC,10.12.16.216,142.251.209.10,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,4869.0,9.0,0.01680302619934082,
1292.0,1739284577.15864,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,235424.0,215.0,0.0009558200836181641,
1292.0,1739284577.15864,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,236716.0,216.0,0.0,
1292.0,1739284577.159763,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,238008.0,217.0,0.001123189926147461,
1292.0,1739284577.159763,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,239300.0,218.0,0.0,
1292.0,1739284577.159763,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,240592.0,219.0,0.0,
1292.0,1739284577.159763,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,241884.0,220.0,0.0,
1292.0,1739284577.161205,QUIC,10.12.16.216,142.251.209.10,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,1292.0,1.0,0.0007390975952148438,
1292.0,1739284577.161276,QUIC,10.12.16.216,142.251.209.10,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,2584.0,2.0,7.104873657226562e-05,
122.0,1739284577.161509,QUIC,10.12.16.216,142.251.209.10,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,2706.0,3.0,0.00023293495178222656,
872.0,1739284577.161996,QUIC,142.250.123.94,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,8706.0,8.0,0.15339183807373047,
1292.0,1739284577.161996,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,243176.0,221.0,0.002232789993286133,
79.0,1739284577.162116,QUIC,10.12.16.216,142.250.123.94,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,4118.0,6.0,0.1506800651550293,
75.0,1739284577.162631,QUIC,10.12.16.216,142.251.209.36,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,19958.0,90.0,0.007071018218994141,
1292.0,1739284577.163962,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,244468.0,222.0,0.0019659996032714844,
1292.0,1739284577.163962,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,245760.0,223.0,0.0,
1292.0,1739284577.163962,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,247052.0,224.0,0.0,
1292.0,1739284577.163962,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,248344.0,225.0,0.0,
1292.0,1739284577.163962,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,249636.0,226.0,0.0,
176.0,1739284577.163962,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,249812.0,227.0,0.0,
82.0,1739284577.164235,QUIC,10.12.16.216,142.250.123.94,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,4200.0,7.0,0.0021190643310546875,
125.0,1739284577.164734,QUIC,10.12.16.216,142.250.123.94,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,4325.0,8.0,0.0004987716674804688,
111.0,1739284577.164853,QUIC,10.12.16.216,142.250.123.94,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,4436.0,9.0,0.00011920928955078125,
1288.0,1739284577.165447,QUIC,10.12.16.216,142.250.123.94,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,5724.0,10.0,0.0005939006805419922,
1292.0,1739284577.165502,QUIC,10.12.16.216,142.250.123.94,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,7016.0,11.0,5.507469177246094e-05,
120.0,1739284577.165523,QUIC,10.12.16.216,142.250.123.94,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,7136.0,12.0,2.09808349609375e-05,
1292.0,1739284577.166104,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,251104.0,228.0,0.002142190933227539,
1292.0,1739284577.166104,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,252396.0,229.0,0.0,
68.0,1739284577.171902,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,252464.0,230.0,0.005797863006591797,
66.0,1739284577.172861,TCP,216.58.204.150,10.12.16.216,TCP,Unknown,0.0,1.0,65535.0,18.0,Unknown,Unknown,66.0,1.0,0.0007390975952148438,
56.0,1739284577.172861,TCP,142.251.209.10,10.12.16.216,TCP,Unknown,1.0,1381.0,268544.0,16.0,Unknown,Unknown,122.0,2.0,0.052726030349731445,0.052726030349731445
54.0,1739284577.172946,TCP,10.12.16.216,216.58.204.150,TCP,Unknown,1.0,1.0,131072.0,16.0,Unknown,Unknown,120.0,2.0,0.05202198028564453,0.05202198028564453
491.0,1739284577.173553,TLS,10.12.16.216,216.58.204.150,TCP,0x0301,1381.0,1.0,131072.0,24.0,1.0,Unknown,611.0,3.0,0.0006070137023925781,0.05202198028564453
56.0,1739284577.173834,TCP,142.251.209.10,10.12.16.216,TCP,Unknown,1.0,1771.0,268288.0,16.0,Unknown,Unknown,178.0,3.0,0.0009729862213134766,0.02684950828552246
1292.0,1739284577.180517,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,253756.0,231.0,0.00861501693725586,
1292.0,1739284577.180517,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,255048.0,232.0,0.0,
76.0,1739284577.180703,QUIC,10.12.16.216,142.251.209.36,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,20034.0,91.0,0.018071889877319336,
56.0,1739284577.181492,TCP,142.250.180.170,10.12.16.216,TCP,Unknown,6764.0,2223.0,268032.0,16.0,Unknown,Unknown,7431.0,12.0,0.047486066818237305,0.021465857823689777
1292.0,1739284577.18179,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,256340.0,233.0,0.0012731552124023438,
1292.0,1739284577.18179,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,257632.0,234.0,0.0,
1292.0,1739284577.18179,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,258924.0,235.0,0.0,
1292.0,1739284577.18179,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,260216.0,236.0,0.0,
1292.0,1739284577.184984,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,261508.0,237.0,0.0031938552856445312,
74.0,1739284577.185298,QUIC,10.12.16.216,142.251.209.10,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,4943.0,10.0,0.02704787254333496,
1292.0,1739284577.186369,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,262800.0,238.0,0.0013849735260009766,
1292.0,1739284577.186369,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,264092.0,239.0,0.0,
1292.0,1739284577.188239,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,265384.0,240.0,0.0018701553344726562,
1292.0,1739284577.188239,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,266676.0,241.0,0.0,
1292.0,1739284577.188239,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,267968.0,242.0,0.0,
1292.0,1739284577.188239,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,269260.0,243.0,0.0,
75.0,1739284577.188636,QUIC,10.12.16.216,142.251.209.36,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,20109.0,92.0,0.00793313980102539,
1028.0,1739284577.189226,TLS,142.250.180.170,10.12.16.216,TCP,0x0303,6764.0,2223.0,268032.0,24.0,Unknown,Unknown,8459.0,13.0,0.007733821868896484,0.021465857823689777
1285.0,1739284577.189226,TLS,142.250.180.170,10.12.16.216,TCP,0x0303,7738.0,2223.0,268032.0,24.0,Unknown,Unknown,9744.0,14.0,0.0,0.021465857823689777
168.0,1739284577.189226,TLS,142.250.180.170,10.12.16.216,TCP,0x0303,8969.0,2223.0,268032.0,24.0,Unknown,Unknown,9912.0,15.0,0.0,0.021465857823689777
54.0,1739284577.1893,TCP,10.12.16.216,142.250.180.170,TCP,Unknown,2223.0,9083.0,131072.0,16.0,Unknown,Unknown,1394.0,10.0,0.05971503257751465,0.05979728698730469
1292.0,1739284577.189602,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,270552.0,244.0,0.0013628005981445312,
85.0,1739284577.189602,TLS,142.250.180.170,10.12.16.216,TCP,0x0303,9083.0,2223.0,268032.0,24.0,Unknown,Unknown,9997.0,16.0,0.00037598609924316406,0.021465857823689777
1292.0,1739284577.189602,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,271844.0,245.0,0.0,
54.0,1739284577.189666,TCP,10.12.16.216,142.250.180.170,TCP,Unknown,2223.0,9114.0,130816.0,16.0,Unknown,Unknown,1448.0,11.0,0.00036597251892089844,0.04791102409362793
1292.0,1739284577.189766,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,273136.0,246.0,0.000164031982421875,
93.0,1739284577.189766,TLS,142.250.180.170,10.12.16.216,TCP,0x0303,9114.0,2223.0,268032.0,24.0,Unknown,Unknown,10090.0,17.0,0.000164031982421875,0.021465857823689777
1292.0,1739284577.189766,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,274428.0,247.0,0.0,
93.0,1739284577.190571,TLS,10.12.16.216,142.250.180.170,TCP,0x0303,2223.0,9153.0,130816.0,24.0,Unknown,Unknown,1541.0,12.0,0.0009050369262695312,0.04791102409362793
1434.0,1739284577.190638,TLS,142.251.209.10,10.12.16.216,TCP,0x0303,1.0,1771.0,268288.0,16.0,2.0,Unknown,1612.0,4.0,0.016803979873657227,0.023500998814900715
1434.0,1739284577.190638,TCP,142.251.209.10,10.12.16.216,TCP,Unknown,1381.0,1771.0,268288.0,24.0,Unknown,Unknown,3046.0,5.0,0.0,0.023500998814900715
1434.0,1739284577.190638,TCP,142.251.209.10,10.12.16.216,TCP,Unknown,2761.0,1771.0,268288.0,16.0,Unknown,Unknown,4480.0,6.0,0.0,0.017625749111175537
1434.0,1739284577.190638,TCP,142.251.209.10,10.12.16.216,TCP,Unknown,4141.0,1771.0,268288.0,24.0,Unknown,Unknown,5914.0,7.0,0.0,0.017625749111175537
1434.0,1739284577.190638,TCP,142.251.209.10,10.12.16.216,TCP,Unknown,5521.0,1771.0,268288.0,16.0,Unknown,Unknown,7348.0,8.0,0.0,0.014100599288940429
54.0,1739284577.190704,TCP,10.12.16.216,142.251.209.10,TCP,Unknown,1771.0,6901.0,131072.0,16.0,Unknown,Unknown,618.0,4.0,0.0692892074584961,0.06079411506652832
1434.0,1739284577.190748,TCP,142.251.209.10,10.12.16.216,TCP,Unknown,6901.0,1771.0,268288.0,24.0,Unknown,Unknown,8782.0,9.0,0.00010991096496582031,0.014100599288940429
54.0,1739284577.190781,TCP,10.12.16.216,142.251.209.10,TCP,Unknown,1771.0,8281.0,131072.0,16.0,Unknown,Unknown,672.0,5.0,7.700920104980469e-05,0.040555079778035484
1434.0,1739284577.190832,TCP,142.251.209.10,10.12.16.216,TCP,Unknown,8281.0,1771.0,268288.0,16.0,Unknown,Unknown,10216.0,10.0,8.392333984375e-05,0.01176448663075765
1290.0,1739284577.190832,TLS,142.251.209.10,10.12.16.216,TCP,0x0303,9661.0,1771.0,268288.0,24.0,Unknown,Unknown,11506.0,11.0,0.0,0.01176448663075765
54.0,1739284577.190846,TCP,10.12.16.216,142.251.209.10,TCP,Unknown,1771.0,10897.0,131072.0,16.0,Unknown,Unknown,726.0,6.0,6.4849853515625e-05,0.030432522296905518
1292.0,1739284577.191193,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,275720.0,248.0,0.0014271736145019531,
1292.0,1739284577.191193,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,277012.0,249.0,0.0,
128.0,1739284577.191741,TLS,10.12.16.216,142.251.209.10,TCP,0x0303,1771.0,10897.0,131072.0,24.0,Unknown,Unknown,854.0,7.0,0.0008950233459472656,0.030432522296905518
1292.0,1739284577.19386,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,278304.0,250.0,0.002666950225830078,
1292.0,1739284577.19386,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,279596.0,251.0,0.0,
1292.0,1739284577.19386,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,280888.0,252.0,0.0,
1292.0,1739284577.19386,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,282180.0,253.0,0.0,
79.0,1739284577.194291,QUIC,10.12.16.216,142.251.209.36,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,20188.0,93.0,0.005655050277709961,
1292.0,1739284577.196196,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,283472.0,254.0,0.0023360252380371094,
1292.0,1739284577.196196,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,284764.0,255.0,0.0,
1292.0,1739284577.196196,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,286056.0,256.0,0.0,
1292.0,1739284577.196196,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,287348.0,257.0,0.0,
979.0,1739284577.196196,QUIC,216.58.204.150,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,9362.0,9.0,0.055212974548339844,
163.0,1739284577.196196,QUIC,216.58.204.150,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,9525.0,10.0,0.0,
73.0,1739284577.196872,QUIC,10.12.16.216,216.58.204.150,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,5469.0,12.0,0.05175495147705078,
69.0,1739284577.197106,QUIC,216.58.204.150,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,9594.0,11.0,0.0009098052978515625,
1292.0,1739284577.198497,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,288640.0,258.0,0.0023009777069091797,
70.0,1739284577.198497,QUIC,216.58.204.150,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,9664.0,12.0,0.0013911724090576172,
1292.0,1739284577.198497,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,289932.0,259.0,0.0,
73.0,1739284577.198857,QUIC,10.12.16.216,216.58.204.150,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,5542.0,13.0,0.0019850730895996094,
1292.0,1739284577.199421,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,291224.0,260.0,0.0009238719940185547,
75.0,1739284577.199608,QUIC,10.12.16.216,142.251.209.36,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,20263.0,94.0,0.005316972732543945,
1292.0,1739284577.199704,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,292516.0,261.0,0.0002830028533935547,
1292.0,1739284577.199704,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,293808.0,262.0,0.0,
1292.0,1739284577.199704,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,295100.0,263.0,0.0,
75.0,1739284577.199704,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,295175.0,264.0,0.0,
1292.0,1739284577.201885,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,296467.0,265.0,0.0021810531616210938,
746.0,1739284577.201885,QUIC,142.251.209.36,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,297213.0,266.0,0.0,
56.0,1739284577.213613,TCP,216.239.34.157,10.12.16.216,TCP,Unknown,6779.0,2217.0,268032.0,16.0,Unknown,Unknown,7446.0,12.0,0.06102299690246582,0.03319382667541504
82.0,1739284577.213613,QUIC,142.251.209.10,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,82.0,1.0,0.0007390975952148438,
1292.0,1739284577.213613,QUIC,142.251.209.10,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,1374.0,2.0,0.0,
81.0,1739284577.21424,QUIC,10.12.16.216,142.251.209.36,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,20344.0,95.0,0.014631986618041992,
1288.0,1739284577.222506,QUIC,216.58.204.150,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,10952.0,13.0,0.024008989334106445,
1292.0,1739284577.223526,QUIC,216.58.204.150,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,12244.0,14.0,0.0010199546813964844,
1025.0,1739284577.223526,QUIC,216.58.204.150,10.12.16.216,UDP,Unknown,1896.0,1874.0,265984.0,17.0,Unknown,Unknown,13269.0,15.0,0.0,
